
 ===========================================================================
 Free Tip Potential Formulation Solution:  Designed blade                  
                                                  Wake adv. ratio:    0.17757
 no. blades :  2            radius(m)  :   0.1016     adv. ratio:     0.16284
 thrust(N)  :   1.77        power(W)   :   118.       torque(N-m):  0.979E-01
 Efficiency :  0.2985       speed(m/s) :   20.000     rpm        :  11544.000
 Eff induced:  0.9170       Eff ideal  :   0.9499     Area(m^2)  :    0.03241
 Tnacel(N)  :     0.0000    Rhub(m)    :   0.0025     Rwake(m)   :    0.0026
 Tvisc(N)   :    -0.3065    Pvisc(W)   :   73.2       Mach       :    0.0588
 rho(kg/m3) :   1.22600     Vsound(m/s):  340.000     mu(kg/m-s) : 0.1780E-04
 ---------------------------------------------------------------------------
    J:    0.51157      adv:    0.16284       AF:   35.378
   Ct:    0.02284       Cp:    0.03914  (by rho,Diam,N)
   Tc:    0.22224       Pc:    0.74450  (by rho,Atip,Vel)
   CT:    0.00295       CP:    0.00161  (by rho,Atip,Vtip)
Sigma:    0.03465 CT/sigma:    0.08503

  i  r/R   c/R  beta(deg)  CL     Cd    REx10^3 Mach   effi  effp  na.u/U  solidity
  1 0.041 0.0615  81.86  0.600   0.4428   8.88  0.061  0.902-1.864   0.000  0.4751
  2 0.083 0.0897  69.97  0.600   0.3683  14.07  0.066  0.913-0.249   0.000  0.3458
  3 0.133 0.1119  58.11  0.600   0.3188  20.19  0.076  0.916 0.207   0.000  0.2681
  4 0.184 0.1199  48.91  0.600   0.2913  25.29  0.089  0.916 0.353   0.000  0.2077
  5 0.235 0.1193  42.02  0.600   0.2748  29.27  0.103  0.917 0.407   0.000  0.1619
  6 0.285 0.1146  36.82  0.600   0.2642  32.30  0.118  0.917 0.425   0.000  0.1280
  7 0.335 0.1082  32.84  0.600   0.2571  34.57  0.134  0.917 0.428   0.000  0.1030
  8 0.383 0.1013  29.72  0.600   0.2523  36.25  0.150  0.917 0.422   0.000  0.0842
  9 0.431 0.0946  27.25  0.600   0.2490  37.43  0.166  0.917 0.413   0.000  0.0699
 10 0.477 0.0882  25.24  0.600   0.2470  38.22  0.182  0.917 0.402   0.000  0.0588
 11 0.523 0.0822  23.59  0.600   0.2458  38.66  0.198  0.917 0.390   0.000  0.0500
 12 0.567 0.0766  22.21  0.600   0.2455  38.80  0.213  0.917 0.378   0.000  0.0430
 13 0.609 0.0714  21.05  0.600   0.2458  38.66  0.228  0.917 0.366   0.000  0.0373
 14 0.649 0.0665  20.07  0.600   0.2469  38.26  0.242  0.917 0.354   0.000  0.0326
 15 0.688 0.0619  19.22  0.600   0.2486  37.60  0.255  0.917 0.343   0.000  0.0286
 16 0.725 0.0574  18.50  0.600   0.2511  36.68  0.268  0.917 0.331   0.000  0.0252
 17 0.760 0.0532  17.87  0.600   0.2543  35.52  0.281  0.917 0.320   0.000  0.0223
 18 0.793 0.0490  17.32  0.600   0.2585  34.11  0.292  0.917 0.309   0.000  0.0197
 19 0.824 0.0450  16.85  0.600   0.2637  32.46  0.303  0.917 0.298   0.000  0.0174
 20 0.852 0.0410  16.44  0.600   0.2701  30.57  0.313  0.917 0.287   0.000  0.0153
 21 0.879 0.0370  16.08  0.600   0.2779  28.45  0.323  0.917 0.275   0.000  0.0134
 22 0.902 0.0331  15.78  0.600   0.2876  26.12  0.331  0.917 0.264   0.000  0.0117
 23 0.924 0.0293  15.51  0.600   0.2996  23.59  0.339  0.917 0.251   0.000  0.0101
 24 0.942 0.0254  15.29  0.600   0.3145  20.88  0.345  0.917 0.238   0.000  0.0086
 25 0.959 0.0216  15.10  0.600   0.3336  18.02  0.351  0.917 0.224   0.000  0.0072
 26 0.972 0.0178  14.95  0.600   0.3587  15.03  0.356  0.917 0.208   0.000  0.0058
 27 0.983 0.0140  14.83  0.600   0.3930  11.96  0.360  0.917 0.191   0.000  0.0045
 28 0.991 0.0103  14.74  0.600   0.4430   8.87  0.363  0.917 0.169   0.000  0.0033
 29 0.997 0.0068  14.68  0.600   0.5218   5.89  0.365  0.917 0.144   0.000  0.0022
 30 0.999 0.0042  14.66  0.600   0.6340   3.62  0.366  0.917 0.117   0.000  0.0013
